text,label,score,source_url,char_len,word_len
Our #SPARperks program includes a coupon book for members with discounts at local Springfield businesses. New coupon books are released annually. Members can visit the SPAR Office (1321 N Main) during normal business hours to pick up their coupon book or email their address to for porch delivery. (Porch delivery is only available to members living in Springfield.),NON-EVENT,0,https://www.sparcouncil.org/sparperks,366,58
"John Shermetaro, Immediate Past President",NON-EVENT,0,https://www.sparcouncil.org/board,41,5
"Springfield Preservation and Revitalization is a 501(c)(3) nonprofit organization. We are grateful to our donors and funders and are committed to responsible financial stewardship. To demonstrate that commitment, we an independent audit of our finances on an annual basis. Our Form 990 provides financial information about our work based on our annual independent audit. Our Form 990 can be accessed via the Check-A-Charity registry maintained by the Florida Department of Agriculture and Consumer Services. To find our most up-to-date, independently audited financial information, and search our registration number (#CH12588). FORM 990s - SPRINGFIELD PRESERVATION AND REVITALIZATION A COPY OF THE OFFICIAL REGISTRATION AND FINANCIAL INFORMATION MAY BE OBTAINED FROM THE DIVISION OF CONSUMER SERVICES BY CALLING TOLL-FREE  1-800-HELP-FLA (435-7352) OR ONLINE AT . REGISTRATION DOES NOT IMPLY ENDORSEMENT, APPROVAL, OR RECOMMENDATION BY THE STATE.",NON-EVENT,0,https://www.sparcouncil.org/financial_information,947,134
": 1321 N Main Street, Jacksonville, FL 32206 : Monday - Thursday, 10 AM - 2 PM",NON-EVENT,1,https://www.sparcouncil.org/contact_us,78,17
"Throughout Historic Springfield, one of the most beloved installations to be found is the collection of . The Little Free Library program started in 2009 in Hudson, Wisconsin with a small handful of libraries. In the eleven years since the first library was built, the Little Free Library network has grown to include over 100,000 registered libraries in over 100 countries worldwide. An estimated ten of those make their home in our one square-mile.",NON-EVENT,0,https://www.sparcouncil.org/little_free_libraries,450,74
"If there's one thing that we appreciate, it's the walkability between the Little Free Libraries. Neighbors can take an afternoon stroll and visit quite a few of them; simultaneously, dropping off and picking up reading material. SPAR is happy to support restocking the libraries. If you ever have books to donate, please feel free to swing them by 1321 North Main Street and we will disperse them. ⁠",EVENT,2,https://www.sparcouncil.org/little_free_libraries,399,68
"As you can see by the map above, Historic Springfield has at least one Little Free Library in every quadrant except the Northeast Quadrant (east of Main Street and north of 8th Street) of the neighborhood. We would love to see a neighbor take the challenge of establishing a Little Free Library in that quadrant. The steps to doing so are fairly easy. Potential stewards can either buy one from the or build one themselves, then register it buy . The last step would be adding your Little Free Library to the global map . As only three of our current libraries appear on the global map, we'd love if our other neighborhood stewards would consider adding their libraries to the map, too. Last but not least, special thanks to Margaret Taylor for designing many of the Little Free Libraries in the neighborhood!",NON-EVENT,0,https://www.sparcouncil.org/little_free_libraries,809,143
"Our neighborhood is a nationally and locally recognized historic district known as the Springfield Historic District. As a historic district, there are special rules to build, alter, or renovate properties in Springfield. Property owners are required to apply for a special permit, called a Certificate of Appropriateness (COA), before making exterior changes to their property, in addition to any other required permits such as a building permit. The rules that govern architectural design in the historic district are known as the Springfield Design Guidelines. These guidelines were formalized in 1992 and provide general recommendations for appropriate architectural design in Springfield. In addition to these guidelines, the City of Jacksonville Historic Preservation Section provides supplemental guidelines to address design elements in more depth. Property owners can use these materials to ensure their design choices align with historic district standards. Historic Preservation Guidelines for the Springfield Historic District (Supplemental material from the City of Jacksonville Historic Preservation Section) Properties in the Springfield Historic District that are considered architecturally significant are called ""contributing"" structures because they contribute to the historic character of the community. Both contributing and non-contributing structures require a Certificate of Appropriateness before building, alterations, or renovations can be performed, but the design guidelines are stricter for contributing structures. That said, even non-contributing and new construction properties require a Certificate of Appropriateness before beginning work on the property. JaxGIS Land Development Review maps to determine if a property is in the Springfield Historic District. Use to navigate the JaxGIS maps. The City of Jacksonville maintains the list of and is searchable by address. Each contributing structure has an accompanying survey. Springfield Preservation and Revitalization maintains original hard copies available for review and research by appointment or during business hours. Electronic copies are available for review and research through the for research assistance or to schedule an appointment to review the archives. Contributing structures in the historic district are the most protected. Non-contributing structures and new construction in the historic district are also protected. All properties in the historic district require a Certificate of Appropriateness before exterior alterations or new construction can commence. Although rare, some properties outside the historic district are protected via landmark status. (A map of the Springfield Historic District) All properties in the historic district require a Certificate of Appropriateness before exterior alterations or new construction can commence, including work on roofs, fences, doors, windows, siding, garages or secondary structures, sidewalks, driveways, curb cuts, etc. The Certificate of Appropriateness is in addition any other required permits such as building or utility permits. Please also note that many trees are protected and require special permits before removal. apply for a Certificate of Appropriateness through the City of Jacksonville Historic Preservation Section. Many minor modifications can be administratively approved; major modifications must be approved by a vote of the Historic Preservation Commission. The Certificate of Appropriateness Matrix Criteria provides guidance on which types of modifications qualify for administrative approval and which types of modifications require a vote of the Commission. for step-by-step instructions to apply for a Certificate of Appropriateness. Certificates of Appropriateness are public records and can be reviewed through the City of Jacksonville Land Use & Zoning Portal . Select ""Inquire Application"" and use ""Show Advanced Search"" to search by address. Springfield Preservation and Revitalization offers educational and technical assistance for researchers and property owners who are interested in making changes to the exterior of their home or property. Our Design Review Committee consists of planners, architects, engineers, and other professionals who can provide insight and support. Email for more information on research and technical assistance available through the Design Review Committee. The City of Jacksonville offers financial incentives for certain types of historic preservation projects: Historic Preservation Property Tax Exemption a limited time, partial ad valorem tax exemption on the added value to the property for property owners who complete an approved qualified improvement project. Restore Endangered Historic Adaptable Buildings (REHAB) Special Revenue Fund provides grant funds for the rehabilitation of certain historic properties that are income-producing, mixed-use or owned by a not-for-profit corporation. enforces property maintenance, safety, and zoning codes, including historic design rules, and inspects properties to confirm compliance with an approved Certificate of Appropriateness. To report a violation or request an inspection, call 904-630-CITY or use the for additional questions or support. We are happy to help with research and technical assistance.",NON-EVENT,0,https://www.sparcouncil.org/design,5282,728
"Celebrate 150 years of History at SesQ Park! SPAR Council works to preserve and build community in the Springfield Historic District. SPAR, a 501c3 tax-exempt non-profit organization, has served as a resource and advocate for our community since 1974. We facilitate improvements in quality-of-life and work to preserve the unique character of our neighborhood, engaging with city leaders and law makers, hosting popular public events, and helping residents directly. See a cause that's near and dear to you? . We'd love your help. . REGISTRATION DOES NOT IMPLY ENDORSEMENT, APPROVAL, OR RECOMMENDATION BY THE STATE. REGISTRATION #: CH12588",NON-EVENT,0,https://www.sparcouncil.org/,639,98
"Springfield is blessed with an abundance of parks in our 1x1 sq mile neighborhood, from large open green spaces to dedicated sports courts. Even a . Some of our most popular parks include the Springfield Park, Klutho Park, Liberty Park, and the ever-popular (inside Springfield Park). Residents and visitors have enjoyed these parks for over a century, and they hold much history. Warren W. Schell Jr. Memorial Park",NON-EVENT,0,https://www.sparcouncil.org/parks_info,415,68
"To report a problem or concern online, Zone 1 Office: (904) 630-8144 Our neighborhood is located in If having an issue with trespassers on your property, please fill out the Trash, Recycle & Yard Waste > For residents on the EAST side of Main Street, garbage, recycle, and yard waste pick up all come on Thursdays. > For residents on the WEST side of Main Street, garbage pick up is on Tuesdays, while recycle and yard waste comes on Thursdays. > Please note all recycle pick ups are EVERY OTHER week, so roughly twice a month. > Keep garbage separated from yard waste. Neither will be picked up if garbage and yard waste are mixed together. > Residents must report the location of car tires to be picked up to the city. Even if tires are sitting on the curb, they will not be picked up unless they are reported. > Garbage and yard waste placed in front of vacant lots or vacant homes is not automatically picked up. You must report the location to the city for pick up > If you see a property or area littered with garbage, report it to the city to be addressed. They will notify the owner to clean up the property or clean up the property themselves (after a period of time has passed). For more information about trash, recycle and yard waste, Know your disposal days for trash, yard waste and recycling. Keep your yard maintained with grass no higher than 15 inches. Knee high is too high. Report litter, illegal dumping or overgrown grass online at or by calling 630-CITY (630-2489). Animal Care & Protective Services There are three schools zoned for our neighborhood, and also two magnet schools in the neighborhood. Many children attend schools outside the neighborhood via (About 1 mile or less or away) (Less than a mile away) (About 1 mile or less away) <b><a href=“”https://www.onegeneric.com/product/buy-dapoxetine-90-mg-tablet-online-duratia-tablet"" rel=""nofollow"">https://www.onegeneric.com/product/buy-dapoxetine-90-mg-tablet-online-duratia-tablet"">Duratia 90mg</a></b> Slowly ease clinical studies of it in men with PE demonstrated that it was, for the most part, covered and all around taken with the dosing regimens employed. Latanoprost 0.005 eye drops viably brings down during the day and night with a once-daily organization. An expansion in the uveoscleral surge can clarify the decrease. The daytime impacts of Latanoprost on and uveoscleral outpouring are more articulated than the evening impacts.",NON-EVENT,0,https://www.sparcouncil.org/helpful_information,2424,392
"""THE MISSION OF SPAR IS TO ENSURE HISTORIC SPRINGFIELD IS A PREFERRED PLACE TO LIVE AND DO BUSINESS BY LEADING PROGRAMS THAT DRIVE THE PRESERVATION, REVITALIZATION, AND BALANCED GROWTH OF OUR COMMUNITY."" Since 1974, we have facilitated positive change in the Springfield historic district through a variety of roles and initiatives. Through the decades, these actions have taken different forms, from painstaking documentation to sweat soaked service. We're your neighborhood advocate. In 2016, SPAR is organized around five important themes:",NON-EVENT,0,https://www.sparcouncil.org/about_us,542,80
"— As Jacksonville's oldest existing neighborhood, circa 1869, Springfield contains a diverse catalogue of architectural styles and treasures. But it's not just the Victorian, Prairie School and Colonial Revival homes that make the neighborhood special; it's also the mature tree canopy and historic streetscapes that are worth protecting. Our Design and Review Committee provides expert advice to residents, developers and city officials alike on aesthetic design issues in the historic district, which help preserve our neighborhood’s unique character. In addition, we host annual Home Tours which showcase the neighborhood’s eclectic nature and encourage new restorations in the community.",EVENT,2,https://www.sparcouncil.org/about_us,691,98
"- By focusing on public safety, we have helped to create a more comfortable neighborhood environment. Our Block Captain program coordinates with residents and volunteers to tackle Neighborhood Clean Up projects and works closely with local law enforcement. But Quality-of-Life is so much more than that. Embracing our storied ""Emerald Necklace"" park system, hosting a variety of events, and making our streets pedestrian and bicycle friendly also add value to our neighborhood fabric. — We have partnered with the Springfield Area Merchants and Business Association (SAMBA) to support our existing businesses and encourage new business, both big and small, to take root in the neighborhood. Now a SPAR affiliate, SAMBA promotes our current businesses and can help guide those interested in setting up shop in Springfield. In addition, we use the Spar building not only as our home office but also as an incubator for a variety of small businesses. - Communication with elected representatives, state and federal agencies, and the City of Jacksonville is essential to ensure effective representation in issues impacting our neighborhood. Our Board and committee chairs make this a priority, and also spark residents to engage in the process when appropriate. - Through our e-newsletter, email updates, website, and social media platforms like Facebook, Instagram and Twitter, we inform and connect residents with local happenings and each other. By hosting office hours, returning phone calls, and answering email inquiries, we connect with residents, media, and the general public to provide valuable information and guidance. We take the responsibility of being a neighborhood resource seriously. and help Historic Springfield become the neighborhood you want to see.",NON-EVENT,0,https://www.sparcouncil.org/about_us,1768,269
"Zoo To You - Outreach Petting Farm, Wildlife, & Zoo Animals Holly Jolly Festival of Lights Cookies & Cocoa with Santa Makers Market & Kids Market Fun and Educational Group Outings ""We had a blast and plan to make Lucky Ladd an annual field trip."" ADVANCED REGISTRATION and PAYMENT REQUIRED. Accredited schools, preschools, year-round day cares, parent's-day-out programs and non-school youth programs who desire an educational outing at your own pace can register for a Self-Guided Tour of the Farm. We assign your group a time to catch a wagon ride,  but the rest of the day is an on-your-own adventure. $13 per person when paid by the group. $15 per person when paid by the group. (Teachers, paid staff and bus drivers are free.) During your visit you will have access to our most popular attractions. Animal feeding is included and groups may reserve picnic tables for a scheduled lunch at no extra charge. Self-Guided Tours may even request to observe an educational program if one has been scheduled on the day of your visit. Information regarding program availability and class times may be requested at check in. Get FULL Park access with UNLIMITED PLAY: This attraction operates at scheduled times throughout the day. All guests in your group must arrive and check-in at the same time. IS ADVANCED PAYMENT REQUIRED? WHAT IS YOUR CANCELATION AND/OR REFUND POLICY? Payments should be remitted at least seven days in advance of your scheduled tour. Cancellations must be made in writing at least 10 days in advance of tour date in order to receive a refund. After that time, no refund will be given. We do not accept voicemail messages for cancellations. To cancel email If Lucky Ladd Farms cancels your tour due to inclement weather or conditions beyond our control, we will contact you to reschedule and if that is not possible, a full refund will be issued.  If your tour is canceled, we will make every effort to reschedule during the season it was booked.  In the case of sprinkles, light rain or cold, we continue tour activities and ask guests to come prepared. DOES OUR GROUP NEED TO PAY FOR PARENTS OR CAN THEY PAY SEPERATELY AT THE GATE? To guarantee entry with your group and qualify for the Self-Guided Field Trip Rate, groups must pay for all guests with a single payment. This means you must pre-collect fees from any tour guest (students, parents, siblings or other) that will be joining your group. ARE TEACHER RESOURCES FOR OUR CLASSROOM AVAILABLE? Yes. We are pleased to offer grade-level appropriate Power Point presentations, worksheets and activities for most of our educational program topics. Upon scheduling your field trip, you will receive a password allowing you to download the appropriate packet for your educational topic found on our Yes. You can pre-order lunch for staff, parents or even your entire group and it will be ready for pick-up at your scheduled lunch time. To view our menu and order form, I HAVE A STUDENT THAT HAS A SEASON PASS. CAN THEY USE IT FOR OUR FIELD TRIP? Sorry, all field trip and farm tour admissions for both adults and children are excluded from use with a season passes. WHAT HAPPENS IF IT RAINS, OR RAIN IS FORECAST FOR THE DAY OF OUR VISIT? The Farm generally remains open during periods of light rain. If there is a high probability of heavy storms on the day of your visit, then you may request to reschedule your field trip for another day up to 24-hours in advance of your visit. Please with further questions or  reschedule requests. Be sure to include your booking number. ARE THERE ANY ACTIVITIES NOT INCLUDED WITH A SELF-GUIDED FIELD TRIP? Self-Guided Tours include access to most popular attractions with unlimited playtime. Please note that certain activities only operate at set times throughout the day such as the tractor train and pony rides. Also remember, Self-Guided Tours are assigned a specific time to take the wagon ride and eat lunch if tables were requested. Fees for all add-on activities such as the pony rides and gem mining still apply. CAN PARENTS TAKE STUDENTS TO THE PONY RIDES DURING A SELF-GUIDED TOUR? Yes. Pony rides are $6 per ride. Pony rides operate on set intervals throughout the day. Operation times are posted at admissions and at the attraction. Certain restrictions for height/weight apply. Attraction is weather dependent. DO SELF-GUIDED GROUPS NEED TO STAY TOGETHER AFTER CHECK-IN OR CAN WE SPLIT UP? Though it is not required, for the best experience, we suggest all guests on a Self-Guided Tour remain with your group throughout the duration of your visit. Please remember, Self-Guided Tours are assigned a specific time to take the wagon ride and eat lunch if tables were requested. ARE ADDITIONAL DISCOUNTS AVAILABLE FOR TITLE ONE SCHOOLS? Yes. Title One schools receive $2.00 off each student's admission rate. The price adjustment is reflected in your total at the time of making your online reservation. qualify for the additional discount. WHO QUALIFIES FOR A TOUR BONUS SUCH AS THE PUMPKIN? Children (Ages 2-12) that are paid for by the school (or group) qualify for a bonus gift with tour. They receive a coloring book in the spring/summer, and pumpkin in the fall. Any guest, regardless of age, whose admission is paid for separate from the school at the main admission gate will not qualify for a tour bonus. PETTING FARM & ZOO. PONY RIDES. FAMILY FUN PARK. NATURE & WILDLIFE TRAILS. FARMtastic EVENTS. TULIPS. STRAWBERRIES. SUNFLOWERS. PUMPKINS. LIVESTOCK PRODUCER. Admission ends 1-hour prior to closing. Be the first to know! Receive information about upcoming events and exclusive offers! Notifications regarding weather related closings are posted on our as they occur. We encourage you to check before you come if it has recently rained or if rain is forecast for our area. Buy tickets online in advance. Ticket availability is not guaranteed at the gate. © 2025 Lucky Ladd Farms, Inc.",NON-EVENT,0,https://luckyladdfarms.com/self-guided-field-trips.html,5916,999
"Centrally located minutes from Nashville, Franklin and Murfreesboro TN. ""Best Farm in Nashville to take kids and spend the day!"" Admission ends 1-hour prior to facility closing. Hours of operation vary throughout the year. Please verify scheduled hours for the day you plan to visit. Lucky Ladd's is centrally located in middle Tennessee with a short drive south of Nashville and only 15-minutes from Franklin or Murfreesboro at: 4306 Rocky Glade Rd., Eagleville, TN 37060 FROM: East Nashville, Murfreesboro and Chattanooga From I-24: Exit TN-99 W (#80) towards Eagleville/Chapel Hill. Follow 9.4mi and turn right onto Lowe Ln. Follow 1.5mi to Old Jackson Ridge Rd N. Continue onto Rocky Glade Rd for 1mi and the Farm is on the left. FROM: West Nashville and Franklin From I-65: Exit TN-96 (#42) for Franklin/Murfreesboro. Head east on TN-96 towards Murfreesboro. Follow 10.5mi and turn right onto US-41A S. Follow 3.4 mi and take slight left onto US-41A S. Follow 2.4mi turn left onto Rocky Glade Rd. Continue onto Rocky Glade Rd for 4.2mi and the Farm is on the right FROM: Mt Juliet & Lebanon -or- Columbia & Spring Hill From 840: Exit US-41A S (#42) towards Shelbyville/Lewisburg. Follow 3.4mi and take slight left onto US-41A S. Follow 2.4mi turn left onto Rocky Glade Rd. Continue onto Rocky Glade Rd for 4.2mi and the Farm is on the right.",NON-EVENT,0,https://luckyladdfarms.com/hours-directions.html,1346,227
"Zoo & Wildlife Animal Park NEAR NASHVILLE, FRANKLIN, & MURFREESBORO, TN Middle Tennessee Zoo and Animal Encounters Voted ""Favorite Place to Take Kids"" in Nashville and Murfreesboro! KidsOutandAbout.com, Ruthie Awards, Nashville Parent Magazine Zoo & Wildlife Animal Farm Welcome to Lucky Ladd Farms, a beloved and award-winning family-owned destination for  agricultural and  wildlife education in Middle Tennessee. Since 2009, we've been dedicated to providing unforgettable animal encounters and educational experiences to guests from Nashville, Franklin, Murfreesboro, and beyond. Our farm is more than just a petting zoo; it's a journey into the heart and mind. Our goal has always been to reconnect guests to the natural world around them through meaningful experiences and education, making us a top choice for those seeking a wildlife   park near Franklin or a family-friendly zoo experience in the Nashville area. View our gallery to a catch a glimpse of some of the animals waiting for you at Lucky Ladd's petting farm, zoo, and wildlife animal park. New habitats are under construction for additional farm animals, amphibians, reptiles, aquatics, and wildlife. Take a sneak peek of a few new species that will be joining our animal farm zoo family very soon!",NON-EVENT,0,https://luckyladdfarms.com/nashville-tn-zoo-wildlife-park-animals.html,1268,196
"Located in Greater Nashville area, near Franklin and Murfreesboro TN. ""#1 Place to Take Kids"" in Nashville & Murfreesboro ""FAVORITE Kid-Friendly Farm"" 7-Years in a Row! Fill Your Year With Fun Memories! 2025 Season Passes Now Available Enjoy unlimited visits to Lucky Ladd Farms Fun Park and Petting Zoo with a Season Pass. ""like the Disney World of farms... Such a gem!"" Brimming with fun, wonder and adventure! Lucky Ladd Farms offers acres of entertainment for all ages. Visit Tennessee's LARGEST petting farm with hundreds of friendly critters: encounter farm livestock, wildlife, and exotic animals in our zoo. Explore nearly 60-acres of  activities that are fun for the whole family including playgrounds, mega slides, wagon rides, games, and much more. Nearly two-dozen equine live at the Farm. Little cowboys and cowgirls can saddle-up for a ride on one of our beloved ponies or donkeys. Flutter with excitement as you walk through our free-flight aviary with hundreds of budgies and feathered friends. Feed the parakeets tasty seed stick treats straight from your hand. Embark on an unforgettable adventure with the addition of an special animal encounter! Our exotic encounters provide you with a unique experience and intimate opportunity to meet one of your favorite Animal Ambassadors, up close and personal. Reserve your spot today - spaces are limited. Fun Events and Things to Do Visit Lucky Ladd Farms for a springtime experience in Middle Tennessee like no other with lots of fun events to choose from. Named ""FAVORITE Place to Take the Kids"" Lucky Ladd's is a ""MUST DO"" on your bucket list for a unique and entertaining day-trip near Nashville, Franklin, Smyrna, Nolensville, Spring Hill, Mt. Juliet, Shelbyville, Manchester, and Murfreesboro TN. Order a basket of juicy, ripe strawberries, as fresh and as sweet as they come, picked just for you. An enchanting event filled with fun. Imagination takes center stage with our magical live unicorns, inflatable dragons, and strolling pixie fairies! Select Days - June 5 to August 31 Join us for Splash Days! Cool off in the splash pad, bubble blast, and inflatable water slides. Don't forget kids swim wear, swim diapers, and towels! June 19 - July 27 Enjoy an immersive Butterfly Experience with hundreds butterflies to observe, encounter, interact with, and feed! PLUS daily pollinator releases. Estimated: June 19 to July 20 Experience over 300K beautiful sunflowers in our fields of gold. U-pick and pre-picked bouquets available. Stunning photo opportunities! Picnics, Parties, Reunions, Team Building & More Why Should Kids Have All The Fun?",NON-EVENT,0,https://luckyladdfarms.com/index.html,2614,418
"Petting Zoo & Pony Rides Fall in Love with Tennessee's ""The best petting zoo and animals hands down!"" Lucky Ladd Farms is home to the largest petting farm attraction of it's kind in Tennessee featuring hundreds of friendly farm animals and exotic livestock. You will learn about a variety of domesticated farm animals and enjoy unique live animal encounters. Our interactive approach is fun for young and young-of-heart alike! Get up-close and personal to pet, snap selfies, love and hug our sweet animals in Lucky's Barnyard Petting Zoo featuring the friendliest sheep and goats around. In the Lucky's Barnyard area you'll also see cows, llamas, alpacas, horses, donkeys, chickens, turkey, pea-fowl, rabbits and more! Trips through the Barnyard and to the petting farm are included with admission. However, guests may enhance their experience with purchases of a souvenir cup of animal feed and lettuce treats. Be sure to review our tips below on how to have ""Safe Interactions with Animals"" and hand-washing. Animal feed is $6 per souvenir cup, with $4 refills. Lettuce treats are $2 each. To see a full list of animal species found at Lucky Ladd Farms please visit our Optional Add-on Activity Fee: $6.00 Per Ride Let your little one enjoy this classic recreational entertainment that children have loved for years and helps keep our equine in tip-top shape. Over 20 miniature horses, donkeys, and ponies are proud to call Lucky Ladd Farms their home; and they're eagerly waiting for your doting affection. So let's get saddled up for ride that's sure to be a highlight in your child's day! Children are safely led around a pony carousel in a fenced enclosure by a trained attendant. Parents may be asked to assist children depending on their size and abilities. Riders must be under 4' tall and weigh less than 75-lbs. Attraction operates on timed schedule. Healthy animals and bugs may naturally carry diseases that can make you sick. These are known as zoonotic diseases. While this list is not all inclusive, some of the most common zoonotic diseases and their carriers include: Lyme disease and Rocky Mountain spotted fever, which you can get from a tick bite. West Nile virus, which you can get from a mosquito bite. Salmonella infection, which you can get after handling a baby chick, chicken, bird, duck, frog, turtle, or snake. E. coli and Lysteria infections, which you can catch if you touch almost any type of living animal, but are most often associated with cows, sheep, and goats. Bites and direct contact with animals are not the only way diseases get transmitted. You can also accidentally come into contact with germs by touching surfaces in or around a petting zoo, animal living quarters, or any other area where animals or their feces have been in contact. These types of germs most often are shed in an animals feces and then people become sick by accidentally consuming them by putting fingers or other objects in their mouths. Thankfully, there are things you can do to help protect yourself, your children, and others from contracting a zoonotic diseases. Closely supervise children in animal areas. Avoid putting things in your mouth when in or around animal areas. No food, drinks, baby bottles, pacifiers, toys, or strollers should be in animal areas. Wash your hands for at least 20 seconds after being around animals or animal areas. Hand-washing sinks are located at the entrance/exit-ways of Lucky's Barnyard and at nearby restroom facilities. Additionally, hand-sanitizing stations can be located throughout the facility. Hand sanitizer should only be used as a supplement to preventative measures until you can wash with soap and water, as sanitizer does not effectively remove all dirt and debris from hands. Properly sanitize any personal belongings such as shoes, strollers and clothing to kill germs that might have been transferred through contact with animals, their bedding, or surroundings. Protect yourself from bug bites by using repellent on skin not covered by clothes or shoes. Check for ticks after you've been outdoors. It's important to remember that anyone can become sick from a zoonotic disease, including healthy people. However, some people may be more at risk than others and should take steps to protect themselves or family members. These people are more likely than others to get really sick, and even die from infection with certain diseases. These groups of people include: People with weakened immune systems",NON-EVENT,0,https://luckyladdfarms.com/nashville-tn-petting-zoo-pony-rides.html,4473,734
"Awarded #1 - Tennessee's Best Corn Maze. ""Worth the drive...my boys love getting lost in the maze!"" Fun things to do in Nashville and around Middle TN this fall means a visit to Lucky Ladd's Corn Maze. Voted as ""Tennessee's #1 Corn Maze"" eight years in a row, and nominated as one of the ""Top Ten Best Corn Mazes in the United States"" by USA Today for 2024. Discover a new challenge as we design a brand new maze for you to explore in the cornfield year after year. Average time to complete the corn maze is 30 minutes (if you don't cheat!). The 2025 Corn Maze design will be revealed in August. Plan early, this event has a high likelihood to sell out! The Corn Maze is open during standard farm park operating hours from Sept. 20 through Oct. 31, and included with all admission ticket options. Do NOT make your own paths. This ruins the experience for other guests. Picking and throwing corn are both prohibited. Adult supervision required for children under age 12. There is a $750 fine for any damage or vandalism caused to the corn maze field by a guest. This includes cutting through areas that are not a designated walkway. The corn maze field is under camera surveillance.",NON-EVENT,0,https://luckyladdfarms.com/nashville-tn-corn-maze.html,1181,214
"Middle Tennessee's Destination for Family Fun - five years in a row! More to see and more to do ...Lucky Ladd's offers for all ages. Here's a little sampling of our most loved attractions: Animals, Fossils, & Nature Exhibits These seasonal activities are only offered during late-September through October for our ""Fall Family Fun Fest:"" These activities  operate at scheduled times throughout the day. We are working to make our playgrounds more inclusive. Some activities are wheelchair accessible, including but not limited to: petting zoo, duck races, sand dozer, gem mining, sound garden, corn maze and wagon ride. In addition, there is a support swing available on the playground. All activities are weather permitting. A few attractions have restrictions based on height/weight such as Pony Rides and Toddler Town area.",NON-EVENT,0,https://luckyladdfarms.com/things-to-do-with-kids-family-attractions-nashville-tn.html,826,130
"Delicious meals, treats and drinks. ""Lemonade is BEST EVER ...prices are reasonable too."" From our piping hot pizza's to our sweet and salty kettle corn and a whole lot in between, Lucky Ladd's offers a great selection of family favorites sure to satisfy the pickiest appetite. Our meals are cooked to order to guarantee quality food at an affordable price. Individual, kids and family-size meals will help keep you on-budget. Save room for a coffee, ice cream, or dessert from the bakery... it's our specialty! Our team stays busy cooking up some of the yummiest treats around. Dining venues operate based on seasonality and anticipated crowd size. Please review a sampling of menu options and operating hours for our primary food stand below: Opens when admission gates open. Closes 30-minutes prior to farm closing. Giant Bavarian Pretzel with Beer Cheese Dip Crispy Chicken Tenders with Fries Monterey Chicken Sandwich with Fries Apple Bacon Gouda Sandwich with Fries Chicken Salad Sandwich with Fries Hot dog with apple sauce and juice drink. Includes 14"" large pizza and four drinks. Fresh Baked Bars and Brownies Dip Topping Flavors: Chocolate, Peanut Butter, Confetti (Choice of any fountain soda) Blue Raspberry, Dreamsicle, Sour Apple, Wild Cherry - $3.99 Strawberry with Real Fruit - $4.99 Flavored slushee layered with vanilla ice cream. - $5.99 Cookies & Creme', Cotton Candy, Strawberry, Cinnamon Bun Pepsi, Diet Pepsi, Mountain Dew, Starry, Orange Crush, Root Beer, Gatorade, Kid's Juice, Water Pepsi, Pepsi Zero, Mountain Dew, Starry, Orange Crush, Root Beer, Dr. Pepper, Gatorade Menu items and pricing subject to change. On-site pricing prevails.",NON-EVENT,0,https://luckyladdfarms.com/dining.html,1664,263
